317379081333243904	negative	hihi. RT‏@GrumpyMerkel :-[ Offizielles Smiley der Bundeskanzlerin der Bundesrepublik Deutschland	hihi. RT‏@GrumpyMerkel :-[ Offizielle Smiley die Bundeskanzlerin die Bundesrepublik Deutschland	ADJA NN $( NN NE ART NN ART NN NE	0/-- 0/-- 4/-- 0/-- 4/NK 7/NK 4/DA 9/NK 7/AG 9/NK	_ case=nom|gender=masc|num=sg EmoExpression::markable_100500127::Sarcasm=false|EmoExpression::markable_100500127::Uncertain=false|EmoExpression::markable_100500127::Intensity=medium|EmoExpression::markable_100500127::SubjectiveFact=false|EmoExpression::markable_100500127::Polarity=negative|EmoExpression::markable_100500127::EmoExpression=True case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg case=nom|gender=neut|num=sg
324621270895439872	positive	@oberbaum7 Keine/r der lebenden Kanzler/innen könnte von mir grosses Mitleid erwarten! Aber bei #Kohl &amp; #Merkel gäbe es die grössten Feiern!	@oberbaum7 Keine/r die lebend Kanzler/innen können von ich groß Mitleid erwarten! aber bei #Kohl &amp; #Merkel geben es die groß Feiern!	NN NE ART ADJA NN VMFIN APPR PPER ADJA NN VVFIN KON APPR NN $( NN VVFIN PPER ART ADJA NN	0/-- 6/SB 5/NK 5/NK 2/AG 0/-- 9/SBP 7/NK 10/NK 11/OA 6/OC 17/JU 17/MO 13/NK 14/-- 17/PNC 0/-- 17/EP 21/NK 21/NK 17/OA	case=nom|gender=fem|num=sg case=nom|gender=masc|num=sg|Sentiment::markable_63::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_63::Sentiment=True case=gen|Target::markable_64::Preferred=true|gender=fem|Sentiment::markable_63::Sentiment=True|pos=True|Target::markable_64::Anaphref=empty|num=sg|Target::markable_64::Target=True case=gen|gender=fem|num=sg|Sentiment::markable_63::Sentiment=True|Target::markable_64::Target=True pers=3|Sentiment::markable_63::Sentiment=True|num=sg|tense=past|mood=subj Sentiment::markable_63::Sentiment=True case=dat|*=True|num=sg|Sentiment::markable_63::Sentiment=True|pers=1 case=acc|EmoExpression::markable_66::EmoExpression=True|gender=neut|Sentiment::markable_63::Sentiment=True|pos=True|num=sg|EmoExpression::markable_66::Polarity=positive|EmoExpression::markable_66::Uncertain=false|EmoExpression::markable_66::Intensity=medium|EmoExpression::markable_66::Sarcasm=false|EmoExpression::markable_66::SubjectiveFact=false case=acc|gender=masc|num=sg|Sentiment::markable_63::Sentiment=True|EmoExpression::markable_66::EmoExpression=True pers=3|Sentiment::markable_63::Sentiment=True|num=sg|tense=past|mood=ind _ _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg pers=3|num=sg|tense=past|mood=subj case=nom|gender=neut|num=sg|pers=3 case=acc|gender=fem|num=pl case=acc|EmoExpression::markable_100500226::SubjectiveFact=false|EmoExpression::markable_100500226::Sarcasm=false|EmoExpression::markable_100500226::EmoExpression=True|gender=masc|EmoExpression::markable_100500226::Uncertain=false|EmoExpression::markable_100500226::Intensity=medium|EmoExpression::markable_100500226::Polarity=positive|num=sg|sup=True case=acc|gender=masc|num=sg
317795597300162560	negative	Der Begriff "liberal" * * Das Wort "liberal" * * Die politische Gesinnung "liberal" * * Ist nicht Schuld an der FDP!!! * * *	die Begriff "liberal" * * die Wort "liberal" * * die politisch Gesinnung "liberal" * * sein nicht Schuld an die FDP!!! * * *	ART NN NN XY XY ART NN NN XY XY ART ADJA NN NN XY XY VAFIN PTKNEG NN APPR ART ADJA XY XY XY	2/NK 17/SB 2/NK 0/-- 0/-- 7/NK 17/SB 7/NK 0/-- 0/-- 13/NK 13/NK 17/SB 13/NK 0/-- 0/-- 0/-- 19/NG 17/SB 19/MNR 22/NK 20/NK 0/-- 0/-- 0/--	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _ pers=3|num=sg|tense=pres|mood=ind _ case=acc|EmoExpression::markable_100500227::Intensity=medium|gender=fem|EmoExpression::markable_100500227::SubjectiveFact=false|EmoExpression::markable_100500227::EmoExpression=True|EmoExpression::markable_100500227::Uncertain=false|num=sg|EmoExpression::markable_100500227::Polarity=negative|EmoExpression::markable_100500227::Sarcasm=false _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg|pos=True _ _ _
326090559234142208	negative	@KurtPelda Der Aufstand in #Syrien war inszeniert. Daher brauchte es Ausländer und Fanatiker um Unruhen in einen Krieg zu verwandeln.	@KurtPelda die Aufstand in #Syrien sein inszeniert. daher brauchen es Ausländer und Fanatiker um Unruhe in eine Krieg zu verwandeln.	NN ART NN APPR NN VAFIN NE PAV VVFIN PPER NN KON NN APPR NN APPR ART NN APPR NE	0/-- 3/NK 6/SB 3/MNR 4/NK 0/-- 6/SB 9/NK 0/-- 9/EP 9/OA 11/CD 12/CJ 11/MNR 14/NK 9/MO 18/NK 16/NK 18/MNR 19/NK	case=nom|gender=fem|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|EmoExpression::markable_100500228::Polarity=negative|EmoExpression::markable_100500228::Sarcasm=false|num=sg|EmoExpression::markable_100500228::Uncertain=false|EmoExpression::markable_100500228::Intensity=medium|EmoExpression::markable_100500228::SubjectiveFact=true|EmoExpression::markable_100500228::EmoExpression=True _ case=dat|gender=neut|num=sg pers=3|num=sg|tense=past|mood=ind case=nom|*=True|num=sg _ pers=3|num=sg|tense=past|mood=ind case=nom|gender=neut|num=sg|pers=3 case=acc|gender=masc|num=pl _ case=acc|EmoExpression::markable_100500230::Sarcasm=false|EmoExpression::markable_100500230::EmoExpression=True|EmoExpression::markable_100500230::SubjectiveFact=false|gender=masc|EmoExpression::markable_100500230::Polarity=negative|num=pl|EmoExpression::markable_100500230::Uncertain=false|EmoExpression::markable_100500230::Intensity=medium _ case=acc|EmoExpression::markable_100500231::Intensity=medium|gender=fem|EmoExpression::markable_100500231::Sarcasm=false|num=pl|EmoExpression::markable_100500231::Polarity=negative|EmoExpression::markable_100500231::SubjectiveFact=false|EmoExpression::markable_100500231::Uncertain=false|EmoExpression::markable_100500231::EmoExpression=True _ case=acc|gender=masc|num=sg case=acc|gender=masc|EmoExpression::markable_100500232::SubjectiveFact=false|EmoExpression::markable_100500232::Sarcasm=false|num=sg|EmoExpression::markable_100500232::Polarity=negative|EmoExpression::markable_100500232::EmoExpression=True|EmoExpression::markable_100500232::Uncertain=false|EmoExpression::markable_100500232::Intensity=medium _ _
317869033657606144	negative	EU: CDU-Politiker: Bundestag bei Zypern-Hilfe unzureichend... : Der Union es-Haushaltsexperte Klaus-Pe... http://t.co/gUxRqtEET3 #Wolfsburg	EU: CDU-Politiker: Bundestag bei Zypern-Hilfe unzureichend... : die Union es-Haushaltsexperte Klaus-Pe... http://t.co/gUxRqtEET3 #Wolfsburg	NN NN NN APPR NN NE $. ART NN NN NE CARD NN	0/-- 1/MNR 2/NK 1/MNR 4/NK 5/NK 0/-- 9/NK 7/NK 11/PNC 9/NK 13/NK 0/--	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|EmoExpression::markable_100500234::Intensity=medium|gender=fem|EmoExpression::markable_100500234::SubjectiveFact=false|EmoExpression::markable_100500234::EmoExpression=True|EmoExpression::markable_100500234::Uncertain=false|num=sg|EmoExpression::markable_100500234::Sarcasm=false|EmoExpression::markable_100500234::Polarity=negative case=nom|gender=neut|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=neut|num=sg
323165030830977025	negative	Schulterschluss dank Nordkorea-Krise - DIE WELT http://t.co/htqYXDI4ri	Schulterschluss dank Nordkorea-Krise - die WELT http://t.co/htqYXDI4ri	NN APPR NN $( ART NE NN	0/-- 1/MO 2/NK 5/-- 6/NK 0/-- 6/PNC	case=nom|gender=masc|num=sg _ case=acc|EmoExpression::markable_100500237::Uncertain=false|gender=fem|EmoExpression::markable_100500237::Intensity=medium|EmoExpression::markable_100500236::EmoExpression=True|EmoExpression::markable_100500237::SubjectiveFact=false|EmoExpression::markable_100500237::Sarcasm=false|EmoExpression::markable_100500237::Polarity=negative|num=sg|EmoExpression::markable_100500237::EmoExpression=True _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=masc|num=pl
324753398660493313	negative	Steckt Susanne Bär hinter Ursula von der Leyens CDU-Erpressung? http://t.co/4IvuCthvkc #Frauenquote	stecken Susanne Bär hinter Ursula von die Leyens CDU-Erpressung? http://t.co/4IvuCthvkc #Frauenquote	VVFIN NE NN APPR NE APPR ART NN NN NE NN	0/-- 3/PNC 1/SB 1/MO 4/NK 1/MO 8/NK 6/NK 1/OA 11/PNC 0/--	mood=ind|EmoExpression::markable_100500239::Uncertain=false|EmoExpression::markable_100500239::Intensity=medium|EmoExpression::markable_100500239::EmoExpression=True|pers=3|num=sg|tense=pres|EmoExpression::markable_100500239::Sarcasm=false|EmoExpression::markable_100500239::SubjectiveFact=false|EmoExpression::markable_100500239::Polarity=negative case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg EmoExpression::markable_100500239::EmoExpression=True case=nom|gender=fem|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg
323202121270980610	mixed	Welche Partei? - Die einzig Richtige derzeit kann nur die SPD sein. Sicher gibt es Kritikpunkte, was Agenda 2010... http://t.co/xd53Ki8B4i	welche Partei? - die einzig Richtige derzeit können nur die SPD sein. sicher geben es Kritikpunkte, was Agenda @card@ http://t.co/xd53Ki8B4i	PIAT NN $( ART ADJD NN ADV VMFIN ADV ART NE NE ADJD VVFIN PPER NE PIAT NN CARD NN	2/NK 0/-- 4/-- 6/NK 6/MO 8/SB 6/MO 0/-- 11/MO 11/NK 8/SB 8/MO 14/MO 0/-- 14/EP 14/DA 18/NK 14/OA 20/NK 14/OA	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=nom|Sentiment::markable_67::Sentiment=True|Sentiment::markable_67::Polarity=positive|num=pl|gender=fem|Sentiment::markable_67::Sarcasm=false|Sentiment::markable_67::Intensity=medium Sentiment::markable_67::Sentiment=True|Intensifier::markable_70::Degree=medium|Intensifier::markable_70::Intensifier=True|pos=True|Intensifier::markable_70::EmoExpressionRef=emo-expression:markable_69 case=nom|Sentiment::markable_67::Sentiment=True|EmoExpression::markable_69::Polarity=positive|EmoExpression::markable_69::Sarcasm=false|*=True|EmoExpression::markable_69::EmoExpression=True|EmoExpression::markable_69::Intensity=medium|num=pl|EmoExpression::markable_69::SubjectiveFact=false|EmoExpression::markable_69::Uncertain=false Sentiment::markable_67::Sentiment=True pers=3|Sentiment::markable_67::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_67::Sentiment=True case=nom|Sentiment::markable_67::Sentiment=True|num=sg|Target::markable_68::Target=True|gender=fem|Target::markable_68::Preferred=true|Target::markable_68::Anaphref=empty case=nom|gender=fem|num=sg|Target::markable_68::Target=True|Sentiment::markable_67::Sentiment=True *=True Sentiment::markable_100500174::Sentiment=True|Sentiment::markable_100500174::Sarcasm=false|Sentiment::markable_100500174::Polarity=negative|pos=True|Sentiment::markable_100500174::Intensity=weak pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500174::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_100500174::Sentiment=True|pers=3 case=dat|gender=masc|num=sg|Sentiment::markable_100500174::Sentiment=True gender=neut|*=True|Sentiment::markable_100500174::Sentiment=True case=nom|Target::markable_100500176::Anaphref=empty|num=sg|Target::markable_100500176::Preferred=true|Sentiment::markable_100500174::Sentiment=True|Target::markable_100500176::Target=True|gender=masc _ case=nom|gender=masc|num=pl
334786148213858305	mixed	RT @ALs_inCDUCSU: Oha! Und sie bewegt sich doch - CSU führt Gedenktag für die Heimatvertriebenen ein.... http://t.co/Nt2KBi2keZ	RT @ALs_inCDUCSU: Oha! und sie bewegen sich doch - CSU führen Gedenktag für die heimatvertrieben ein.... http://t.co/Nt2KBi2keZ	NE ADJA NN KON PPER VVFIN PRF ADV $( NE VVFIN NN APPR ART ADJA ADJA NN	2/SB 0/-- 0/-- 6/JU 6/SB 0/-- 6/OA 6/MO 10/-- 11/SB 0/-- 11/SB 11/MO 16/NK 16/MO 13/NK 0/--	case=nom|gender=neut|num=sg case=nom|EmoExpression::markable_100500240::Intensity=medium|EmoExpression::markable_100500240::Polarity=positive|gender=neut|pos=True|EmoExpression::markable_100500240::SubjectiveFact=false|num=sg|EmoExpression::markable_100500240::EmoExpression=True|EmoExpression::markable_100500240::Sarcasm=false|EmoExpression::markable_100500240::Uncertain=false case=nom|gender=neut|num=sg _ case=nom|gender=fem|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind case=acc|pers=3|num=sg _ _ case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|EmoExpression::markable_100500241::Uncertain=false|EmoExpression::markable_100500241::Polarity=positive|EmoExpression::markable_100500241::Sarcasm=false|gender=masc|num=sg|EmoExpression::markable_100500241::Intensity=medium|EmoExpression::markable_100500241::SubjectiveFact=true|EmoExpression::markable_100500241::EmoExpression=True _ case=acc|gender=neut|num=pl case=acc|EmoExpression::markable_100500242::Polarity=negative|EmoExpression::markable_100500242::EmoExpression=True|gender=neut|pos=True|num=pl|EmoExpression::markable_100500242::Uncertain=false|EmoExpression::markable_100500242::Intensity=medium|EmoExpression::markable_100500242::Sarcasm=false|EmoExpression::markable_100500242::SubjectiveFact=true case=acc|gender=neut|num=pl|pos=True case=nom|gender=fem|num=sg
336268681287987200	mixed	#Cascada hat den #esc2013 nur wegen der Politik verloren. Keiner mag Deutschland, weil es uns besser geht als anderen Ländern in Europa.	#Cascada haben die #esc2013 nur wegen die Politik verloren. keine mögen Deutschland, weil es wir gut gehen als andere Land in Europa.	NN VAFIN ART NN ADV APPR ART NN NE PIAT VMFIN NN KOUS PPER PRF ADJD VVFIN KOKOM PIS NN APPR NE	2/SB 0/-- 4/NK 2/OA 6/MO 2/MO 8/NK 6/NK 8/NK 11/SB 0/-- 11/SB 17/CP 17/EP 17/DA 17/MO 11/MO 20/CM 20/NK 16/CC 20/MNR 21/NK	case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=nom|gender=neut|num=sg case=nom|Negation::markable_74::EmoExpressionRef=empty|Sentiment::markable_71::Sarcasm=false|gender=masc|Sentiment::markable_71::Polarity=negative|Negation::markable_74::Negation=True|num=sg|Sentiment::markable_71::Intensity=medium|Sentiment::markable_71::Sentiment=True EmoExpression::markable_73::EmoExpression=True|EmoExpression::markable_73::Uncertain=false|mood=ind|EmoExpression::markable_73::Intensity=medium|EmoExpression::markable_73::SubjectiveFact=false|EmoExpression::markable_73::Polarity=positive|pers=3|num=sg|tense=pres|EmoExpression::markable_73::Sarcasm=false|Sentiment::markable_71::Sentiment=True case=acc|gender=neut|num=sg|Sentiment::markable_71::Sentiment=True _ case=nom|Sentiment::markable_100500178::Polarity=positive|gender=neut|Sentiment::markable_100500178::Sentiment=True|pers=3|Sentiment::markable_100500178::Intensity=medium|num=sg|Sentiment::markable_100500178::Sarcasm=false case=dat|Target::markable_100500179::Preferred=true|Target::markable_100500179::Anaphref=empty|Sentiment::markable_100500178::Sentiment=True|*=True|pers=1|num=pl|Target::markable_100500179::Target=True EmoExpression::markable_100500177::Intensity=medium|comp=True|Sentiment::markable_100500178::Sentiment=True|EmoExpression::markable_100500177::SubjectiveFact=false|EmoExpression::markable_100500177::EmoExpression=True|EmoExpression::markable_100500177::Uncertain=false|EmoExpression::markable_100500177::Polarity=positive|EmoExpression::markable_100500177::Sarcasm=false pers=3|Sentiment::markable_100500178::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_100500178::Sentiment=True case=dat|Target::markable_100500180::Preferred=false|gender=neut|Sentiment::markable_100500178::Sentiment=True|Target::markable_100500180::Anaphref=empty|pos=True|num=pl|Target::markable_100500180::Target=True case=dat|gender=neut|Sentiment::markable_100500178::Sentiment=True|num=pl|Target::markable_100500180::Target=True Sentiment::markable_100500178::Sentiment=True|Target::markable_100500180::Target=True case=dat|gender=neut|num=sg
335478603292741632	positive	RT @mdlvetter: Danke für die vielen Likes! Gerne megr davon ;) Bodenständig wie die Freien Wähler selbst: Doku-Shooting Wahlplakate: http:/...	RT @mdlvetter: Dank für die viele Likes! gerne megr davon ;) bodenständig wie die frei Wähler selbst: Doku-Shooting Wahlplakate: http:/...	NE ADJA NN APPR ART PIAT NN ADV NE PAV ADJD ADJD KOKOM ART ADJA NN ADJA NN NN NN	0/-- 1/PNC 0/-- 3/MNR 7/NK 7/NK 4/NK 9/MO 0/-- 18/NK 12/MO 9/UC 16/CM 16/NK 16/NK 12/MO 18/NK 16/CJ 18/MNR 19/NK	case=nom|*=True|num=sg *=True|pos=True EmoExpression::markable_100500244::Intensity=medium|EmoExpression::markable_100500244::Polarity=positive|EmoExpression::markable_100500244::SubjectiveFact=false|EmoExpression::markable_100500244::EmoExpression=True|EmoExpression::markable_100500244::Uncertain=false|EmoExpression::markable_100500244::Sarcasm=false _ case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl case=acc|gender=masc|num=sg EmoExpression::markable_100500246::SubjectiveFact=false|EmoExpression::markable_100500246::Polarity=positive|EmoExpression::markable_100500246::Sarcasm=false|EmoExpression::markable_100500246::Uncertain=false|EmoExpression::markable_100500246::EmoExpression=True|EmoExpression::markable_100500246::Intensity=medium case=nom|*=True|EmoExpression::markable_100500246::EmoExpression=True|num=sg EmoExpression::markable_100500246::EmoExpression=True EmoExpression::markable_75::Sarcasm=false|EmoExpression::markable_75::EmoExpression=True|EmoExpression::markable_75::Uncertain=false|EmoExpression::markable_75::Intensity=medium|EmoExpression::markable_75::SubjectiveFact=false|EmoExpression::markable_75::Polarity=positive|pos=True pos=True _ case=nom|gender=fem|num=pl case=nom|gender=fem|num=pl case=nom|gender=masc|num=pl case=acc|gender=neut|num=pl|pos=True case=acc|gender=neut|num=pl case=acc|gender=neut|num=pl case=acc|gender=neut|num=pl
335123258892484610	neutral	RT @JollySea: BOKU: AG 4 FL 5 GRAS 2. fl verliert ein Mandat an AG, fl-gras Koalition wahrscheinlich. #öhwahl	RT @JollySea: BOKU: AG 4 FL 5 grasen 2. fl verlieren eine Mandat an AG, fl-gras Koalition wahrscheinlich. #öhwahl	NE ADJA NN NN CARD NN CARD VVIMP ADJA NN VVFIN ART NN APPR NE VVIMP NN ADJA NN	0/-- 1/UC 11/SB 3/NK 6/NK 3/MO 6/NK 3/PAR 10/NK 8/OA 0/-- 13/NK 11/SB 13/MNR 14/NK 17/NK 11/OA 17/NK 0/--	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg|pos=True case=acc|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=dat|*=True|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg
332952606001463296	negative	RT @ennomane: Sie sehen gerade: Technikangst und Technikverweigerung in der Piratenpartei. #BPT131	RT @ennomane: Sie sehen gerade: Technikangst und Technikverweigerung in die Piratenpartei. #BPT131	NE NN PPER VVFIN ADJA NN KON NN APPR ART NN CARD	2/PNC 0/-- 4/SB 0/-- 6/NK 4/OA 6/CD 7/CJ 4/MO 11/NK 9/NK 0/--	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|*=True|num=pl|pers=3 pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pos=True case=acc|EmoExpression::markable_100500247::Sarcasm=false|EmoExpression::markable_100500247::Polarity=negative|gender=fem|EmoExpression::markable_100500247::Uncertain=false|EmoExpression::markable_100500247::Intensity=medium|num=sg|EmoExpression::markable_100500247::EmoExpression=True|EmoExpression::markable_100500247::SubjectiveFact=false _ case=acc|EmoExpression::markable_100500248::EmoExpression=True|EmoExpression::markable_100500248::Uncertain=false|EmoExpression::markable_100500248::SubjectiveFact=false|gender=fem|EmoExpression::markable_100500248::Polarity=negative|EmoExpression::markable_100500248::Intensity=medium|num=sg|EmoExpression::markable_100500248::Sarcasm=false _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _
322801898585456640	negative	Achtung: #Merkel und #Cameron wollen uns an die Wäsche! http://t.co/nfXa2jtd14	Achtung: #Merkel und #Cameron wollen wir an die Wäsche! http://t.co/nfXa2jtd14	NN NN KON NN VMFIN PRF APPR ART NN CARD	5/SB 1/NK 2/CD 3/CJ 0/-- 4/OA 5/MO 9/NK 7/NK 0/--	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|*=True|num=sg pers=3|num=pl|tense=pres|mood=ind case=acc|pers=1|num=pl EmoExpression::markable_100500250::Sarcasm=false|EmoExpression::markable_100500250::Polarity=negative|EmoExpression::markable_100500250::EmoExpression=True|EmoExpression::markable_100500250::Uncertain=false|EmoExpression::markable_100500250::Intensity=medium|EmoExpression::markable_100500250::SubjectiveFact=false case=acc|gender=fem|num=sg|EmoExpression::markable_100500250::EmoExpression=True case=acc|gender=fem|num=sg _
332974932407484417	positive	http://t.co/fdF97IdhdD @Telegehirn schau mal... euer Buschkowsky wird 2023 regierender Bürgermeister &amp; schreibt ein Buch über #BER :D	http://t.co/fdF97IdhdD @Telegehirn schauen mal... euer Buschkowsky werden @card@ regierender Bürgermeister &amp; schreiben eine Buch über #BER :D	NN NN VVIMP ADJA PPOSAT NN VAFIN CARD ADJA NN $( VVFIN ART NN APPR ADJA ADJA	0/-- 1/NK 0/-- 3/NK 6/NK 7/SB 12/OC 10/NK 10/NK 7/SB 10/-- 0/-- 14/NK 12/SB 12/MO 17/NK 15/NK	case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=gen|gender=masc|num=pl|pos=True case=gen|gender=masc|num=pl _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg|pos=True case=nom|EmoExpression::markable_76::Intensity=strong|EmoExpression::markable_76::EmoExpression=True|gender=neut|EmoExpression::markable_76::SubjectiveFact=false|EmoExpression::markable_76::Uncertain=false|pos=True|num=sg|EmoExpression::markable_76::Polarity=positive|EmoExpression::markable_76::Sarcasm=false
333795257282080770	neutral	Die Wahl zwischen einem Skimmer- oder Überlaufbecken gibt es nur im Privatbereich. Bei jeder "gewerb http://t.co/VKHjOUn8pb	die Wahl zwischen eine Skimmer- oder Überlaufbecken geben es nur in Privatbereich. bei jede "gewerb http://t.co/VKHjOUn8pb	ART NN APPR ART TRUNC KON NN VVFIN PPER ADV APPRART NN APPR PIAT NN NN	2/NK 8/OA 2/MNR 7/NK 6/CJ 7/CD 3/NK 0/-- 8/EP 11/MO 8/MO 11/NK 16/MO 15/NK 13/NK 0/--	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=masc|num=sg _ _ case=dat|gender=masc|num=pl pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=nom|gender=fem|num=sg
335497497856315393	neutral	Gibt es inzwischen eine offizielle Begründung fürs Hausverbot des "AfD-Mitglieds"? #piraten @piratenpartei	geben es inzwischen eine offiziell Begründung fürs Hausverbot die "AfD-Mitglieds"? #piraten @piratenpartei	VVFIN PPER ADV ART ADJA NN APPRART NN ART NN NN NN	0/-- 1/EP 1/MO 6/NK 6/NK 1/OA 6/MNR 7/NK 10/NK 8/AG 0/-- 11/NK	pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True case=acc|gender=fem|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg case=gen|gender=masc|num=sg case=gen|gender=masc|num=sg pers=3|num=pl|tense=past|mood=ind case=nom|gender=fem|num=sg
317536823436009472	neutral	"Man muss sich des Systems bedienen, um es zu verändern" - #Politik-Betrieb #Partei #Parteifinanzierung	"Man müssen sich die System bedienen, um es zu verändern" - #Politik-Betrieb #Partei #Parteifinanzierung	NN VMFIN PRF ART NN NE APPR PPER PTKZU ADJA $( NN NN NN	2/SB 0/-- 10/OA 5/NK 10/OG 5/NK 5/OP 7/NK 10/PM 12/PAR 10/-- 2/SB 12/NK 12/PD	case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|pers=3|num=sg case=gen|gender=neut|num=sg case=gen|gender=neut|num=sg _ _ case=acc|gender=neut|num=sg|pers=3 _ _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
324981520144166912	neutral	RT @tagesshow: Sigmar Gabriel, Peer Steinbrück und Frank-Walter Steinmeier fordern mehr Frauen in Spitzenämtern. Nochmal, Sigmar... #fra ...	RT @tagesshow: Sigmar Gabriel, Peer Steinbrück und Frank-Walter Steinmeier fordern mehr Frau in Spitzenämtern. Nochmal, Sigmar... #fra ...	NE NN NE NE NE NE KON NE NE VVFIN PIAT NN APPR NE NE NE NN $.	2/AG 0/-- 6/PNC 6/PNC 6/PNC 10/SB 6/CD 9/PNC 7/CJ 0/-- 12/NK 10/OA 12/MNR 13/NK 16/PNC 0/-- 0/-- 17/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=pl|tense=pres|mood=ind *=True case=nom|gender=fem|num=pl _ case=dat|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _
332235753474117632	neutral	Umfrage zur Bundestagwahl - Die meisten Wähler haben sich schon entschieden: Oft heisst es, Wähler würden sich ... http://t.co/iUZ3vpNfx3	Umfrage zu Bundestagwahl - die meist Wähler haben sich schon entschieden: oft heißen es, Wähler werden sich ... http://t.co/iUZ3vpNfx3	NN APPRART NN $( ART PIAT NN VAFIN PRF ADV VVFIN ADV VVFIN NE NN VAFIN PRF $. CARD	0/-- 1/MNR 2/NK 5/-- 7/NK 7/NK 8/SB 0/-- 11/OA 11/MO 8/OC 13/MO 11/OC 15/NK 16/SB 13/OC 11/OA 17/-- 0/--	case=nom|gender=fem|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl pers=3|num=pl|tense=pres|mood=ind case=acc|pers=3|num=pl _ pos=True _ pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=masc|num=pl pers=3|num=pl|tense=past|mood=subj case=acc|pers=3|num=pl _ _
