381764388614836224	positive	@ozerergun09 @spdhh das hoffe ich. dafür haben wir alle ein halbes jahr wahlkampf gemacht :-)	@ozerergun09 @spdhh die hoffen ich. dafür haben wir alle eine halb Jahr wahlkampf machen :-)	CARD NN PDS VVFIN ADJD PAV VAFIN PPER PIS ART ADJA NN ADJD VVPP $(	0/-- 0/-- 4/SB 14/MO 4/MO 4/NK 0/-- 7/SB 8/NK 12/NK 12/NK 14/OA 14/MO 7/OC 14/--	_ _ case=nom|Target::markable_4::Preferred=true|Target::markable_4::Anaphref=empty|gender=neut|Target::markable_4::Target=True|Sentiment::markable_1::Sentiment=True|Sentiment::markable_1::Sarcasm=false|num=sg|Sentiment::markable_1::Polarity=positive|Sentiment::markable_1::Intensity=medium mood=subj|EmoExpression::markable_3::Polarity=positive|EmoExpression::markable_3::SubjectiveFact=false|EmoExpression::markable_3::Sarcasm=false|Sentiment::markable_1::Sentiment=True|pers=3|EmoExpression::markable_3::Intensity=medium|num=sg|tense=pres|EmoExpression::markable_3::Uncertain=false|EmoExpression::markable_3::EmoExpression=True Source::markable_2::Source=True|Source::markable_2::Anaphref=empty|pos=True|Sentiment::markable_1::Sentiment=True _ pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 case=nom|*=True|num=pl case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg|pos=True case=acc|gender=neut|num=sg pos=True _ EmoExpression::markable_5::Intensity=medium|EmoExpression::markable_5::Sarcasm=false|EmoExpression::markable_5::SubjectiveFact=false|EmoExpression::markable_5::EmoExpression=True|EmoExpression::markable_5::Uncertain=false|EmoExpression::markable_5::Polarity=positive
370594419948257280	negative	RT @Wahlalternativ1: Euro-Rettung: Deutschland ruiniert sich Klare Worte von Richard Sulík ZEIT ONLINE #AfD+ #Euro #BTW13 http://t.co/BAV...	RT @Wahlalternativ1: Euro-Rettung: Deutschland ruinieren sich klar Wort von Richard Sulík zeit ONLINE #AfD+ #Euro #BTW13 http://t.co/BAV...	NE ADJA NN NE VVFIN PRF ADJA NN APPR NE NE APPR NE ADJA NN CARD NN	0/-- 1/UC 5/SB 3/NK 0/-- 5/OA 8/NK 5/OA 8/PG 11/PNC 9/NK 11/MNR 12/NK 15/NK 5/MO 17/NK 5/OA	case=nom|*=True|num=sg case=nom|*=True|EmoExpression::markable_10409988::SubjectiveFact=true|EmoExpression::markable_10409988::Sarcasm=false|num=sg|EmoExpression::markable_10409988::Polarity=positive|EmoExpression::markable_10409988::EmoExpression=True|EmoExpression::markable_10409988::Intensity=medium|EmoExpression::markable_10409988::Uncertain=false case=nom|gender=neut|num=sg case=nom|Sentiment::markable_202::Polarity=negative|Target::markable_203::Target=True|Sentiment::markable_202::Intensity=medium|gender=neut|Target::markable_203::Anaphref=empty|Sentiment::markable_202::Sentiment=True|Sentiment::markable_202::Sarcasm=false|num=sg|Target::markable_203::Preferred=true EmoExpression::markable_204::SubjectiveFact=false|mood=ind|EmoExpression::markable_204::EmoExpression=True|EmoExpression::markable_204::Intensity=medium|EmoExpression::markable_204::Uncertain=false|EmoExpression::markable_204::Sarcasm=false|pers=3|EmoExpression::markable_204::Polarity=negative|num=sg|tense=pres|Sentiment::markable_202::Sentiment=True case=acc|pers=3|num=sg|Sentiment::markable_202::Sentiment=True case=acc|gender=neut|num=pl|pos=True|Sentiment::markable_202::Sentiment=True case=acc|gender=neut|num=pl|Sentiment::markable_202::Sentiment=True Sentiment::markable_202::Sentiment=True case=nom|num=sg|Source::markable_205::Source=True|gender=masc|Source::markable_205::Anaphref=empty|Sentiment::markable_202::Sentiment=True case=dat|gender=masc|num=sg|Sentiment::markable_202::Sentiment=True|Source::markable_205::Source=True case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg gender=fem|*=True|num=pl case=acc|gender=neut|num=sg _ case=acc|gender=neut|num=pl
347363534184800256	positive	chef der jungen liberalen lasse becker will rentenalter auf 75 erhöhen. welt online	Chef die jung liberal laß becker wollen rentenalter auf 75 erhöhen. welt online	NN ART ADJA ADJA ADJA NN VMFIN ADJD APPR CARD NE ADJA ADJA	7/SB 6/NK 6/NK 6/NK 6/NK 1/AG 0/-- 7/MO 12/MO 11/NK 9/NK 7/OC 12/MO	case=nom|Sentiment::markable_206::Polarity=positive|Source::markable_207::Source=True|gender=masc|Sentiment::markable_206::Sentiment=True|Source::markable_207::Anaphref=empty|Sentiment::markable_206::Sarcasm=false|Sentiment::markable_206::Intensity=medium|num=sg case=gen|gender=fem|Sentiment::markable_206::Sentiment=True|num=sg|Source::markable_207::Source=True case=gen|num=sg|Source::markable_207::Source=True|gender=fem|Sentiment::markable_206::Sentiment=True|pos=True case=gen|num=sg|Source::markable_207::Source=True|gender=fem|Sentiment::markable_206::Sentiment=True|pos=True pers=3|num=sg|tense=pres|mood=subj|Source::markable_207::Source=True|Sentiment::markable_206::Sentiment=True case=nom|gender=masc|Sentiment::markable_206::Sentiment=True|num=sg|Source::markable_207::Source=True EmoExpression::markable_208::Intensity=medium|EmoExpression::markable_208::SubjectiveFact=false|mood=ind|Sentiment::markable_206::Sentiment=True|EmoExpression::markable_208::Polarity=positive|pers=3|EmoExpression::markable_208::Uncertain=false|num=sg|tense=pres|EmoExpression::markable_208::EmoExpression=True|EmoExpression::markable_208::Sarcasm=false case=nom|Target::markable_209::Target=True|gender=masc|Sentiment::markable_206::Sentiment=True|pos=True|num=sg|Target::markable_209::Anaphref=empty|Target::markable_209::Preferred=true Sentiment::markable_206::Sentiment=True|Target::markable_209::Target=True Sentiment::markable_206::Sentiment=True|Target::markable_209::Target=True case=acc|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind _
374589708040687616	neutral	RT @klauspeukert: Na, wenn die @pirat_mel erfährt, dass sie mit jemandem von der AfD aufm Podium sitzt, sagt sie sicher ab. http://t.co/Vmh...	RT @klauspeukert: Na, wenn die @pirat_mel erfährt, dass sie mit jemand von die AfD aufm Podium sitzt, sagen sie sicher ab. http://t.co/Vmh...	NE ADJA NN KOUS ART NN VVFIN KOUS PPER APPR PIS APPR ART NN NE NN NE VVFIN PPER ADJD ADJA NN	0/-- 1/UC 0/-- 3/MO 6/NK 4/OA 18/MO 12/CP 12/SB 12/MO 10/NK 16/SBP 14/NK 12/NK 14/NK 7/SB 16/NK 0/-- 18/SB 21/MO 22/NK 18/OA	case=nom|*=True|num=sg case=nom|*=True|num=sg _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ _ case=nom|*=True|num=pl|pers=3 _ case=dat|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg|pers=3 pos=True _ _
366157569347158016	positive	Ohne Armut nur halb so sexy #fdp #ehrlichewahl	ohne Armut nur halb so sexy #fdp #ehrlichewahl	APPR NN ADV ADJD ADV ADJD NN NN	7/MO 1/NK 4/MO 5/MO 6/MO 7/NK 0/-- 7/NK	_ case=acc|gender=fem|num=sg _ Diminisher::markable_212::Degree=medium|Diminisher::markable_212::Diminisher=True|pos=True|Diminisher::markable_212::EmoExpressionRef=emo-expression:markable_210 Intensifier::markable_211::Degree=medium|Intensifier::markable_211::Intensifier=True|Intensifier::markable_211::EmoExpressionRef=emo-expression:markable_210 EmoExpression::markable_210::Sarcasm=false|EmoExpression::markable_210::Uncertain=false|EmoExpression::markable_210::Polarity=positive|EmoExpression::markable_210::EmoExpression=True|EmoExpression::markable_210::SubjectiveFact=false|pos=True|EmoExpression::markable_210::Intensity=medium case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
378860298889084928	negative	http://t.co/pOVkjM2U5a #de "Wir haben zu Frau Merkel eindeutig kein Vertrauen" - DIE WELT http://t.co/e06iQk69er	http://t.co/pOVkjM2U5a #de "Wir haben zu Frau Merkel eindeutig keine Vertrauen" - die WELT http://t.co/e06iQk69er	NN ADJA NN VAFIN APPR NN NE ADJD PIAT NN $( ART NE NN	3/NK 3/NK 4/SB 0/-- 4/MO 5/NK 6/NK 9/MO 10/NK 4/OA 12/-- 13/NK 0/-- 13/PNC	case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl|pos=True case=nom|Sentiment::markable_213::Polarity=negative|Sentiment::markable_213::Sentiment=True|Source::markable_214::Source=True|gender=masc|Source::markable_214::Anaphref=empty|Sentiment::markable_213::Intensity=strong|Sentiment::markable_213::Sarcasm=false|num=pl pers=3|Sentiment::markable_213::Sentiment=True|num=pl|tense=pres|mood=ind Sentiment::markable_213::Sentiment=True case=dat|Target::markable_215::Target=True|num=sg|Sentiment::markable_213::Sentiment=True|gender=neut|Target::markable_215::Preferred=true|Target::markable_215::Anaphref=empty case=dat|gender=neut|Target::markable_215::Target=True|num=sg|Sentiment::markable_213::Sentiment=True Intensifier::markable_218::Degree=medium|Intensifier::markable_218::Intensifier=True|Sentiment::markable_213::Sentiment=True|pos=True|Intensifier::markable_218::EmoExpressionRef=emo-expression:markable_216 case=acc|num=sg|Sentiment::markable_213::Sentiment=True|Negation::markable_217::Negation=True|gender=neut|Negation::markable_217::EmoExpressionRef=emo-expression:markable_216 case=acc|gender=neut|num=sg _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=masc|num=pl
373760371258970112	negative	"Die Piraten haben eben genau so wenig Ahnung vom Urheberrecht wie wir". http://t.co/bt6VuLdmBO	"Die Pirat haben eben genau so wenige Ahnung von Urheberrecht wie wir". http://t.co/bt6VuLdmBO	NN NN VAFIN ADV ADJD ADV PIAT NN APPRART NN KOKOM ADJA NN	3/SB 1/NK 0/-- 5/MO 6/MO 7/MO 8/NK 3/SB 8/MNR 9/NK 12/CM 6/CC 0/--	case=nom|gender=fem|num=pl case=nom|gender=fem|num=pl pers=3|num=pl|tense=pres|mood=ind _ pos=True _ EmoExpression::markable_10409989::SubjectiveFact=false|EmoExpression::markable_10409989::Polarity=negative|EmoExpression::markable_10409989::Intensity=medium|EmoExpression::markable_10409989::Sarcasm=false|*=True|EmoExpression::markable_10409989::EmoExpression=True|EmoExpression::markable_10409989::Uncertain=false case=nom|gender=fem|num=sg|EmoExpression::markable_10409989::EmoExpression=True case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ pos=True case=nom|gender=fem|num=sg
353264852187357184	mixed	RT @MrOskato: Nicht den Ängsten folgen, den Mut wählen: @Piratenpartei !	RT @MrOskato: nicht die Angst folgen, die Mut wählen: @Piratenpartei !	NE ADJD PTKNEG ART NN NE ART NN ADJA NN $.	0/-- 1/PD 5/NG 5/NK 0/-- 5/NK 8/NK 5/OA 10/NK 8/AG 0/--	case=nom|*=True|num=sg pos=True _ case=acc|gender=masc|num=sg case=acc|EmoExpression::markable_219::EmoExpression=True|gender=masc|EmoExpression::markable_219::Intensity=medium|EmoExpression::markable_219::Polarity=negative|EmoExpression::markable_219::Sarcasm=false|EmoExpression::markable_219::Uncertain=false|num=sg|EmoExpression::markable_219::SubjectiveFact=false case=nom|*=True|num=sg case=acc|gender=masc|num=sg case=acc|EmoExpression::markable_220::EmoExpression=True|gender=masc|EmoExpression::markable_220::Intensity=medium|EmoExpression::markable_220::Polarity=positive|EmoExpression::markable_220::Sarcasm=false|EmoExpression::markable_220::Uncertain=false|num=sg|EmoExpression::markable_220::SubjectiveFact=false case=gen|gender=neut|num=pl|pos=True case=gen|gender=neut|num=pl _
367295849074003969	negative	RT @5Barrels: verdammt, ist das unübersichtlich bei Twitter mit den ganzen Mentions und Retweets. #AfD-	RT @5Barrels: verdammt, sein die unübersichtlich bei Twitter mit die ganz Mentions und Retweets. #AfD-	NE NN NE VAFIN PDS ADJD APPR NN APPR ART ADJA NN KON NN ADJA	2/PNC 0/-- 4/PD 0/-- 4/SB 4/PD 4/MO 7/NK 8/MNR 12/NK 12/NK 9/NK 12/CD 13/CJ 0/--	case=nom|*=True|num=sg case=nom|EmoExpression::markable_223::Intensity=strong|EmoExpression::markable_223::EmoExpression=True|EmoExpression::markable_223::Sarcasm=false|*=True|Sentiment::markable_221::Sentiment=True|EmoExpression::markable_223::Polarity=negative|EmoExpression::markable_223::SubjectiveFact=false|num=sg|EmoExpression::markable_223::Uncertain=false Sentiment::markable_221::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_221::Sentiment=True case=nom|Target::markable_225::Preferred=true|num=sg|Target::markable_225::Anaphref=empty|gender=neut|Target::markable_225::Target=True|Sentiment::markable_221::Sentiment=True EmoExpression::markable_224::Uncertain=false|EmoExpression::markable_224::Polarity=negative|pos=True|EmoExpression::markable_224::EmoExpression=True|Sentiment::markable_221::Sentiment=True|EmoExpression::markable_224::Sarcasm=false|EmoExpression::markable_224::SubjectiveFact=false|EmoExpression::markable_224::Intensity=medium Sentiment::markable_221::Sentiment=True case=dat|gender=masc|num=sg|Sentiment::markable_221::Sentiment=True Sentiment::markable_221::Sentiment=True case=dat|*=True|num=pl|Sentiment::markable_221::Sentiment=True case=dat|*=True|num=pl|pos=True|Sentiment::markable_221::Sentiment=True case=dat|*=True|num=pl|Sentiment::markable_221::Sentiment=True Sentiment::markable_221::Sentiment=True case=dat|gender=neut|num=sg _
374405621527085056	negative	Ein "Duell" personalisiert auf eine Weise Politik, die am Ende in einer parlamentarischen Demokratie nur enttäuschen kann. #tvduell	eine "Duell" personalisiert auf eine Weise Politik, die an Ende in eine parlamentarisch Demokratie nur enttäuschen kann. #tvduell	ART NN VVFIN APPR ART NN NE ART APPRART NN APPR ART ADJA NN ADV VVFIN NE NN	2/NK 3/SB 0/-- 3/MO 6/NK 4/NK 6/NK 3/OA 8/MNR 9/NK 8/MNR 14/NK 14/NK 11/NK 16/MO 3/MO 16/OA 0/--	case=nom|Sentiment::markable_226::Intensity=medium|num=sg|Sentiment::markable_226::Sarcasm=false|Sentiment::markable_226::Sentiment=True|gender=neut|Sentiment::markable_226::Polarity=negative case=nom|gender=neut|num=sg|Sentiment::markable_226::Sentiment=True pers=3|Sentiment::markable_226::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_226::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_226::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_226::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_226::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_226::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_226::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_226::Sentiment=True Sentiment::markable_226::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_226::Sentiment=True case=dat|gender=fem|num=sg|pos=True|Sentiment::markable_226::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_226::Sentiment=True Sentiment::markable_226::Sentiment=True Sentiment::markable_226::Sentiment=True|EmoExpression::markable_228::SubjectiveFact=false|EmoExpression::markable_228::Polarity=negative|EmoExpression::markable_228::Sarcasm=false|EmoExpression::markable_228::Uncertain=false|EmoExpression::markable_228::EmoExpression=True|EmoExpression::markable_228::Intensity=medium *=True pos=True
372362703232585728	positive	RT @RenateKuenast: Unterstützung von unerwarteter Seite: Einer der grössten Wurstproduzenten lobt Idee des #Veggie-Days. //TR http://t.co/VH...	RT @RenateKuenast: Unterstützung von unerwartet Seite: Einer die groß Wurstproduzent loben Idee die #Veggie-Days. //TR http://t.co/VH...	NE ADJA NN APPR ADJA NN NN ART ADJA NN VVFIN NN ART ADJA NN NN	0/-- 1/PNC 11/SB 3/PG 6/NK 4/NK 3/PD 10/NK 10/NK 7/AG 0/-- 11/OA 14/NK 12/AG 0/-- 15/NK	case=nom|*=True|num=sg *=True|pos=True case=nom|EmoExpression::markable_229::Sarcasm=false|Sentiment::markable_230::Intensity=medium|EmoExpression::markable_229::Polarity=positive|Sentiment::markable_230::Sarcasm=false|gender=fem|EmoExpression::markable_229::Uncertain=false|Sentiment::markable_230::Polarity=positive|num=sg|EmoExpression::markable_229::Intensity=medium|Sentiment::markable_230::Sentiment=True|EmoExpression::markable_229::SubjectiveFact=false|EmoExpression::markable_229::EmoExpression=True Sentiment::markable_230::Sentiment=True case=dat|gender=masc|num=sg|pos=True|Sentiment::markable_230::Sentiment=True case=dat|gender=masc|num=sg|Sentiment::markable_230::Sentiment=True case=nom|Source::markable_231::Source=True|num=sg|Source::markable_231::Anaphref=empty|Sentiment::markable_230::Sentiment=True|gender=masc case=gen|gender=fem|Source::markable_231::Source=True|num=sg|Sentiment::markable_230::Sentiment=True case=gen|Source::markable_231::Source=True|num=sg|sup=True|gender=fem|Sentiment::markable_230::Sentiment=True case=gen|gender=fem|Source::markable_231::Source=True|num=sg|Sentiment::markable_230::Sentiment=True EmoExpression::markable_232::Intensity=medium|mood=ind|EmoExpression::markable_232::EmoExpression=True|EmoExpression::markable_232::SubjectiveFact=false|EmoExpression::markable_232::Uncertain=false|pers=3|num=sg|tense=pres|Sentiment::markable_230::Sentiment=True|EmoExpression::markable_232::Polarity=positive|EmoExpression::markable_232::Sarcasm=false case=acc|Target::markable_233::Target=True|num=sg|Sentiment::markable_230::Sentiment=True|gender=fem|Target::markable_233::Preferred=true|Target::markable_233::Anaphref=empty case=gen|gender=masc|Target::markable_233::Target=True|num=sg|Sentiment::markable_230::Sentiment=True case=gen|gender=masc|num=sg|pos=True _ _
356881824250740738	positive	Mist. Jetzt habe ich gerade einen Linken als Piraten beschimpft. :-( Ist aber nicht schlimm. Er hat mich eh vorher geblockt. :-)))	Mist. jetzt haben ich gerade eine Linke als Pirat beschimpft. :-( sein aber nicht schlimm. er haben ich eh vorher geblockt. :-)))	NN ADV VAFIN PPER ADV ART NN KOKOM NN NE $( VAFIN ADV PTKNEG ADV PPER VAFIN PRF ADV ADV ADJD ADJA	0/-- 3/MO 0/-- 3/SB 3/MO 7/NK 3/OA 9/CM 7/CC 9/AG 12/-- 0/-- 12/MO 12/NG 12/MO 17/SB 0/-- 21/DA 20/MO 21/MO 17/OC 0/--	case=nom|gender=masc|num=sg|Sentiment::markable_235::Sentiment=True|Sentiment::markable_244::Sentiment=True Target::markable_235::Target=True|Sentiment::markable_235::Sentiment=True|Sentiment::markable_244::Sentiment=True|Target::markable_235::Preferred=true|Target::markable_244::Anaphref=empty|Target::markable_244::Target=True|Target::markable_244::Preferred=true|Target::markable_235::Anaphref=empty Sentiment::markable_240::Intensity=medium|Target::markable_235::Target=True|Sentiment::markable_240::Sarcasm=false|mood=ind|Sentiment::markable_244::Sentiment=True|Sentiment::markable_240::Polarity=positive|pers=1|Sentiment::markable_240::Sentiment=True|num=sg|tense=pres|Target::markable_244::Target=True|Sentiment::markable_235::Sentiment=True case=nom|Target::markable_235::Target=True|Source::markable_240::Anaphref=empty|*=True|Sentiment::markable_244::Sentiment=True|Source::markable_235::Anaphref=empty|pers=1|Sentiment::markable_240::Sentiment=True|num=sg|Target::markable_244::Target=True|Source::markable_235::Source=True|Sentiment::markable_235::Sentiment=True|Source::markable_240::Source=True Sentiment::markable_240::Sentiment=True|Target::markable_235::Target=True|Sentiment::markable_235::Sentiment=True|Target::markable_244::Target=True|Sentiment::markable_244::Sentiment=True case=acc|Target::markable_235::Target=True|gender=masc|Sentiment::markable_244::Sentiment=True|Sentiment::markable_240::Sentiment=True|num=sg|Target::markable_240::Target=True|Target::markable_240::Preferred=true|Target::markable_244::Target=True|Target::markable_240::Anaphref=empty|Sentiment::markable_235::Sentiment=True case=acc|Target::markable_235::Target=True|gender=masc|Sentiment::markable_244::Sentiment=True|Sentiment::markable_240::Sentiment=True|num=sg|Target::markable_240::Target=True|Target::markable_244::Target=True|Sentiment::markable_235::Sentiment=True Sentiment::markable_240::Sentiment=True|Target::markable_235::Target=True|Sentiment::markable_235::Sentiment=True|Target::markable_244::Target=True|Sentiment::markable_244::Sentiment=True case=nom|Target::markable_235::Target=True|gender=masc|Sentiment::markable_244::Sentiment=True|Target::markable_244::Target=True|num=pl|Sentiment::markable_240::Sentiment=True|Sentiment::markable_235::Sentiment=True case=gen|*=True|num=sg|Sentiment::markable_235::Sentiment=True|Sentiment::markable_244::Sentiment=True EmoExpression::markable_235::SubjectiveFact=false|Sentiment::markable_235::Sentiment=True|Sentiment::markable_244::Sentiment=True|EmoExpression::markable_235::Polarity=negative|EmoExpression::markable_235::Intensity=medium|EmoExpression::markable_235::Uncertain=false|EmoExpression::markable_235::Sarcasm=false|EmoExpression::markable_235::EmoExpression=True pers=3|Sentiment::markable_244::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_244::Sentiment=True Negation::markable_247::EmoExpressionRef=emo-expression:markable_246|Negation::markable_247::Negation=True|Sentiment::markable_244::Sentiment=True Sentiment::markable_244::Sentiment=True case=nom|gender=masc|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind case=acc|*=True|num=sg|pers=1 _ _ pos=True EmoExpression::markable_234::SubjectiveFact=false|EmoExpression::markable_234::Intensity=medium|EmoExpression::markable_234::EmoExpression=True|EmoExpression::markable_234::Sarcasm=false|EmoExpression::markable_234::Uncertain=false|EmoExpression::markable_234::Polarity=positive
369190327959437312	neutral	RT @GruenChristian: Mein Video für die Bundestagswahl ist online! http://t.co/v091xUSG9Y	RT @GruenChristian: mein Video für die Bundestagswahl sein online! http://t.co/v091xUSG9Y	NE NN PPOSAT NN APPR ART NN VAFIN ADJA NN	2/AG 0/-- 4/NK 8/SB 4/MNR 7/NK 5/NK 0/-- 8/MO 0/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=fem|num=sg
349394325232287744	neutral	Die #USA überwacht Dich? Schliesse ein #Freihandelsabkommen! #GB überwacht Dich? Breche die Handelsbeziehungen ab! http://t.co/Wi4dPMGCio	die #USA überwacht Dich? Schließe eine #Freihandelsabkommen! #GB überwacht Dich? Breche die Handelsbeziehung ab! http://t.co/Wi4dPMGCio	ART NN ADJD ADJA NN ART ADJA NN ADJD ADJA NN ART NN ADJA NN	2/NK 4/SB 4/MO 0/-- 0/-- 7/NK 5/SB 10/MO 10/MO 0/-- 0/-- 13/NK 14/OA 11/MNR 0/--	case=nom|*=True|num=pl case=nom|*=True|num=pl pos=True case=nom|*=True|num=pl|pos=True case=nom|gender=masc|num=pl case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg|pos=True pos=True pos=True case=acc|gender=fem|num=pl|pos=True case=nom|gender=fem|num=sg case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl _ _
382824529807953920	negative	@the_infinity Alles eine Frage der Wahrnehmung. In der Praxis habe ich unter Piraten auch fast noch nie per es. Beleidigungen vernommen.	@the_infinity alle eine Frage die Wahrnehmung. in die Praxis haben ich unter Pirat auch fast noch nie per es. Beleidigung vernommen.	NN PIS ART NN ART NN APPR ART NN VAFIN PPER APPR NN ADV ADV ADV ADV APPR ADJA NN ADJA	0/-- 4/SB 4/NK 0/-- 6/NK 4/AG 10/MO 9/NK 7/NK 0/-- 10/SB 10/MO 12/NK 17/MO 16/MO 17/MO 10/MO 10/MO 18/NK 21/OA 0/--	_ case=nom|gender=neut|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ case=dat|gender=masc|num=pl _ _ _ _ _ _ case=nom|EmoExpression::markable_248::SubjectiveFact=false|EmoExpression::markable_248::Polarity=negative|gender=fem|EmoExpression::markable_248::EmoExpression=True|num=pl|EmoExpression::markable_248::Intensity=medium|EmoExpression::markable_248::Uncertain=false|EmoExpression::markable_248::Sarcasm=false case=nom|gender=fem|num=pl|pos=True
369718140818571264	neutral	Auf der Facebookseite der AfD herrscht ein Niveau wie Nachmittags bei RTL	auf die Facebookseite die AfD herrschen eine Niveau wie nachmittags bei RTL	APPR ART NN ART NN VVFIN ART NN KOKOM ADV APPR NE	6/MO 3/NK 1/NK 5/NK 3/AG 0/-- 8/NK 6/SB 11/CM 11/MO 6/MO 11/NK	_ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ _ case=dat|gender=neut|num=sg
375159430720937984	neutral	RT @hallewaehlt: Heute bei uns im Interview: Dirk Domicke, Direktkandidat der #AfD in #halle. http://t.co/YVXPSK3Tqy #btw13	RT @hallewaehlt: heute bei wir in Interview: Dirk Domicke, Direktkandidat die #AfD in #halle. http://t.co/YVXPSK3Tqy #btw13	NE NN ADV APPR PPER APPRART NN NE NE NN ART NN APPR ADJA NN CARD	2/AG 0/-- 4/MO 10/MNR 4/NK 5/MNR 6/NK 9/PNC 7/NK 0/-- 12/NK 10/AG 10/MNR 15/NK 13/NK 15/NK	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ _ case=dat|*=True|num=pl|pers=1 case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ case=dat|gender=neut|num=pl|pos=True case=dat|gender=neut|num=pl _
375244997828042752	positive	@TVtotal bevor die spd die wahl gewinnt Würde sigmar "buckelwal" gabriel von greenpeace gerettet	@TVtotal bevor die spd die Wahl gewinnen Würde Sigmar "buckelwal" gabriel von Greenpeace retten	NN PTKVZ ART NN ART NN VVFIN NN NE NN VVFIN APPR NE VVPP	0/-- 7/MO 4/NK 7/SB 6/NK 7/OA 0/-- 7/SB 8/NK 7/OA 0/-- 14/SBP 12/NK 11/OC	case=nom|gender=neut|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg EmoExpression::markable_249::Polarity=positive|mood=ind|EmoExpression::markable_249::Uncertain=false|EmoExpression::markable_249::EmoExpression=True|EmoExpression::markable_249::Intensity=medium|pers=3|num=sg|tense=pres|EmoExpression::markable_249::Sarcasm=false|EmoExpression::markable_249::SubjectiveFact=false pers=3|num=sg|tense=past|mood=subj _ case=acc|gender=masc|num=sg pers=3|num=sg|tense=past|mood=ind _ case=dat|*=True|num=sg EmoExpression::markable_10409990::Uncertain=false|EmoExpression::markable_10409990::Sarcasm=false|EmoExpression::markable_10409990::SubjectiveFact=false|EmoExpression::markable_10409990::EmoExpression=True|EmoExpression::markable_10409990::Polarity=positive|EmoExpression::markable_10409990::Intensity=medium
