373986383125176320	positive	@_JennyGER_ das ganze plakative Gehabe lass ich mal durchgehen weil ''wahlkampf'' ist :-)	@_JennyGER_ die ganz plakative Gehabe laß ich mal durchgehen weil ''wahlkampf'' sein :-)	NN ART ADJA ADJA NN ADJD PPER ADV VVFIN KOUS NN VAFIN $(	0/-- 5/NK 5/NK 5/NK 12/SB 12/PD 12/SB 12/MO 8/UC 12/CP 12/SB 0/-- 12/--	case=nom|gender=neut|num=sg case=nom|Sentiment::markable_100500229::Intensity=medium|Sentiment::markable_100500229::Sentiment=True|gender=neut|Target::markable_100500230::Anaphref=empty|Sentiment::markable_100500229::Polarity=positive|num=sg|Sentiment::markable_100500229::Sarcasm=false|Target::markable_100500230::Target=True|Target::markable_100500230::Preferred=true case=nom|num=sg|Sentiment::markable_100500229::Sentiment=True|Target::markable_100500230::Target=True|gender=neut|pos=True case=nom|EmoExpression::markable_100500231::Intensity=medium|Sentiment::markable_100500229::Sentiment=True|gender=neut|pos=True|EmoExpression::markable_100500231::Sarcasm=false|num=sg|EmoExpression::markable_100500231::Polarity=positive|Target::markable_100500230::Target=True|EmoExpression::markable_100500231::SubjectiveFact=false|EmoExpression::markable_100500231::Uncertain=false|EmoExpression::markable_100500231::EmoExpression=True case=nom|EmoExpression::markable_100500415::EmoExpression=True|Sentiment::markable_100500229::Sentiment=True|EmoExpression::markable_100500415::Uncertain=false|gender=neut|EmoExpression::markable_100500415::Sarcasm=false|EmoExpression::markable_100500415::Intensity=medium|num=sg|Target::markable_100500230::Target=True|EmoExpression::markable_100500415::SubjectiveFact=false|EmoExpression::markable_100500415::Polarity=negative _ case=nom|*=True|num=sg|pers=1 _ _ _ case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
374426818155012096	neutral	Wann & wo kann man sich eigentlich das wahre Kanzlerduell zwischen @MartinSonneborn und @GregorGysi zu Gemüte führen? #tvduell	wann & wo können man sich eigentlich die wahr Kanzlerduell zwischen @MartinSonneborn und @GregorGysi zu Gemüt führen? #tvduell	PWAV KON PWAV VMFIN PIS PRF ADV ART ADJA NN APPR NN KON NN APPR NN ADJA NN	4/MO 1/CD 2/CJ 0/-- 4/SB 5/CJ 4/MO 10/NK 10/NK 4/SB 10/MNR 11/NK 14/JU 0/-- 17/MO 15/NK 0/-- 0/--	_ _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg case=acc|pers=3|num=sg _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg _ case=dat|gender=neut|num=pl _ case=nom|gender=fem|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg|pos=True pos=True
364643814453313536	mixed	RT @halfjill_2010: An FDP-Plakat vorbeigefahren "Lieber starke Mitte statt linker Rand". Nach rechts halten sie sich aber scheinbar alles o...	RT @halfjill_2010: an FDP-Plakat vorbeifahren "Lieber stark Mitte statt links Rand". nach rechts halten sie sich aber scheinbar alle o...	NE NN APPR NN VVPP NN ADJA NN APPR ADJA NN APPR ADV VVFIN PPER PRF ADV ADJD PIAT ADJA	2/NK 0/-- 5/MO 3/NK 0/-- 5/MO 8/NK 6/AG 8/MNR 11/NK 9/NK 14/MO 12/NK 0/-- 14/SB 14/OA 14/MO 20/MO 20/MO 14/SB	case=nom|*=True|num=sg case=nom|gender=neut|num=pl _ case=dat|gender=neut|num=sg _ case=gen|Sentiment::markable_100500330::Sentiment=True|EmoExpression::markable_100500333::EmoExpression=True|gender=neut|EmoExpression::markable_100500333::Sarcasm=false|EmoExpression::markable_100500333::Polarity=positive|num=pl|EmoExpression::markable_100500333::Intensity=medium|EmoExpression::markable_100500333::SubjectiveFact=false|EmoExpression::markable_100500333::Uncertain=false case=gen|Sentiment::markable_100500330::Sentiment=True|gender=neut|pos=True|Target::markable_100500331::Target=True|Target::markable_100500331::Preferred=true|num=pl|Target::markable_100500331::Anaphref=empty case=gen|gender=neut|num=pl|Sentiment::markable_100500330::Sentiment=True|Target::markable_100500331::Target=True Sentiment::markable_100500330::Sentiment=True|EmoExpression::markable_100500334::EmoExpression=True|EmoExpression::markable_100500334::Uncertain=false|EmoExpression::markable_100500334::Sarcasm=false|EmoExpression::markable_100500334::SubjectiveFact=false|EmoExpression::markable_100500334::Polarity=negative|EmoExpression::markable_100500334::Intensity=medium case=dat|Sentiment::markable_100500330::Sentiment=True|Target::markable_100500332::Preferred=false|gender=fem|Target::markable_100500332::Anaphref=empty|pos=True|Target::markable_100500332::Target=True|num=sg case=dat|gender=fem|num=sg _ _ pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=3 case=acc|pers=3|num=pl _ pos=True case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg|pos=True
361387680233304065	neutral	RT @rponline: Neue Umfrageergebnisse: Schwarz-Gelb fällt in Umfrage hinter Opposition http://t.co/FBl3fldsKV	RT @rponline: neu Umfrageergebnisse: Schwarz-Gelb fallen|fällen in Umfrage hinter Opposition http://t.co/FBl3fldsKV	NE ADJA ADJA NN NN VVFIN APPR NN APPR NN NE	0/-- 1/PNC 4/NK 6/SB 4/NK 0/-- 6/MO 7/NK 6/MO 9/NK 10/NK	case=nom|*=True|num=sg *=True|pos=True case=nom|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|gender=fem|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg
375341103740100608	negative	Der #Vollhorst hat die Regierungsbezirke auswendig gelernt #CSU- #tvduell #brwahl	die #Vollhorst haben die Regierungsbezirk auswendig lernen #CSU- #tvduell #brwahl	ART NN VAFIN ART NN ADV VVPP ADJA NN NN	2/NK 3/SB 0/-- 5/NK 7/OA 7/MO 3/OC 7/MO 7/OA 9/NK	case=nom|gender=masc|num=sg case=nom|EmoExpression::markable_100500423::Uncertain=false|gender=masc|EmoExpression::markable_100500423::EmoExpression=True|EmoExpression::markable_100500423::Polarity=negative|num=sg|EmoExpression::markable_100500423::Sarcasm=false|EmoExpression::markable_100500423::Intensity=medium|EmoExpression::markable_100500423::SubjectiveFact=false pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg pos=True _ _ case=acc|gender=neut|num=sg case=nom|gender=fem|num=sg
374496735109730304	neutral	@SabS3387 @Die_Gruenen @dieLinke Wir haben es jetzte verstanden - die neue Rechte tut also ob... #AfD	@SabS3387 @Die_Gruenen @dieLinke wir haben es jetzte verstehen - die neu Recht|Rechte tun also ob... #AfD	NN ADJA NN PPER VAFIN PPER ADJA VVPP $( ART ADJA NN VVFIN ADV ADJA ADJA	0/-- 0/-- 0/-- 5/SB 0/-- 8/OA 8/OA 5/OC 8/-- 12/NK 12/NK 13/SB 6/RE 13/MO 13/MO 0/--	case=nom|gender=masc|num=sg case=nom|gender=masc|num=pl|pos=True case=nom|gender=fem|num=sg case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind case=acc|gender=neut|num=sg|pers=3 case=acc|gender=fem|num=pl|pos=True _ _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True case=acc|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ _
382869019222487040	negative	RT @hilmarschmundt: So gewinnt man Wahlen. Grünen rennen Wähler weg wg Steuererhöhungsplänen. 3 Tage nach Wahl erwägt auch CDU Erhöhungen h...	RT @hilmarschmundt: so gewinnen man Wahlen. Grüne rennen Wähler weg wg Steuererhöhungsplänen. 3 Tag nach Wahl erwägen auch CDU Erhöhung h...	NE NN ADV VVFIN PIS NE NN VVFIN NN ADV NE NE CARD NN APPR NN VVFIN ADV NE NN NN	2/AG 0/-- 4/MO 0/-- 4/SB 4/OA 8/SB 0/-- 8/SB 12/PNC 12/PNC 8/OA 14/NK 15/MO 17/MO 15/NK 0/-- 20/MO 20/PNC 17/OA 20/NK	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ EmoExpression::markable_100500325::SubjectiveFact=false|EmoExpression::markable_100500325::Polarity=positive|mood=ind|EmoExpression::markable_100500325::Sarcasm=false|EmoExpression::markable_100500325::Uncertain=false|EmoExpression::markable_100500325::Intensity=medium|pers=3|EmoExpression::markable_100500325::EmoExpression=True|num=sg|tense=pres case=nom|*=True|num=sg case=acc|*=True|num=sg case=nom|Sentiment::markable_100500326::Polarity=negative|Target::markable_100500327::Anaphref=empty|*=True|Sentiment::markable_100500326::Sarcasm=false|Target::markable_100500327::Preferred=true|num=pl|Sentiment::markable_100500326::Sentiment=True|Target::markable_100500327::Target=True|Sentiment::markable_100500326::Intensity=medium EmoExpression::markable_100500329::Uncertain=false|mood=ind|EmoExpression::markable_100500329::SubjectiveFact=false|pers=3|EmoExpression::markable_100500329::Intensity=medium|num=pl|tense=pres|EmoExpression::markable_100500329::Sarcasm=false|Sentiment::markable_100500326::Sentiment=True|EmoExpression::markable_100500329::Polarity=negative|EmoExpression::markable_100500329::EmoExpression=True case=nom|num=pl|Sentiment::markable_100500326::Sentiment=True|gender=masc|Source::markable_100500328::Anaphref=empty|Source::markable_100500328::Source=True Sentiment::markable_100500326::Sentiment=True|EmoExpression::markable_100500329::EmoExpression=True *=True|Sentiment::markable_100500326::Sentiment=True *=True|Sentiment::markable_100500326::Sentiment=True _ case=acc|gender=masc|num=pl _ case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=fem|num=sg case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl
376651562858586112	negative	RT @powerphil: Noch ein Anti-Demokrat: RT @huwba Warum kann man das #AfD- Plakat nicht einfach abreissen.. ich prangere das hochgradig an	RT @powerphil: noch eine Anti-Demokrat: RT @huwba warum können man die #AfD- Plakat nicht einfach abreissen.. ich prangern die hochgradig an	NE NN ADV ART NN NE NN PWAV VMFIN PIS ART ADJA NN PTKNEG ADJD ADJA PPER VVFIN PDS ADJD APPR	2/AG 0/-- 5/MO 5/NK 0/-- 5/NK 6/PNC 9/MO 0/-- 9/SB 13/NK 13/NK 16/OA 9/NG 16/MO 9/OC 18/SB 0/-- 18/OA 18/MO 18/SVP	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg Sentiment::markable_100500352::Sentiment=True|Sentiment::markable_100500352::Intensity=medium|Sentiment::markable_100500352::Polarity=negative|Sentiment::markable_100500352::Sarcasm=false case=nom|Target::markable_100500353::Anaphref=empty|num=sg|Sentiment::markable_100500352::Sentiment=True|Target::markable_100500353::Preferred=true|gender=neut|Target::markable_100500353::Target=True case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg Sentiment::markable_51::Sentiment=True|Target::markable_56::Preferred=true|Sentiment::markable_51::Intensity=medium|Sentiment::markable_51::Sarcasm=false|Target::markable_56::Target=True|Target::markable_56::Anaphref=empty|Sentiment::markable_51::Polarity=negative pers=3|Sentiment::markable_51::Sentiment=True|num=sg|tense=pres|mood=ind|Target::markable_56::Target=True case=nom|*=True|Target::markable_56::Target=True|num=sg|Sentiment::markable_51::Sentiment=True case=acc|gender=neut|Target::markable_56::Target=True|num=sg|Sentiment::markable_51::Sentiment=True case=acc|Sentiment::markable_51::Sentiment=True|num=sg|gender=neut|Target::markable_56::Target=True|pos=True case=acc|gender=neut|Target::markable_56::Target=True|num=sg|Sentiment::markable_51::Sentiment=True Sentiment::markable_51::Sentiment=True|Target::markable_56::Target=True Sentiment::markable_51::Sentiment=True|Target::markable_56::Target=True|pos=True Sentiment::markable_51::Sentiment=True|pos=True case=nom|pers=1|num=sg|Sentiment::markable_51::Sentiment=True|Source::markable_100500351::Source=True|*=True|Source::markable_100500351::Anaphref=empty EmoExpression::markable_52::EmoExpression=True|Sentiment::markable_51::Sentiment=True|EmoExpression::markable_52::Uncertain=false|EmoExpression::markable_52::Intensity=medium|mood=ind|EmoExpression::markable_52::Polarity=positive|EmoExpression::markable_52::Sarcasm=false|pers=1|num=sg|tense=pres|EmoExpression::markable_52::SubjectiveFact=false case=acc|Sentiment::markable_51::Sentiment=True|num=sg|Target::markable_55::Target=True|gender=neut|Target::markable_55::Anaphref=markable_56|Target::markable_55::Preferred=true Intensifier::markable_54::EmoExpressionRef=emo-expression:markable_52|Sentiment::markable_51::Sentiment=True|pos=True|Intensifier::markable_54::Intensifier=True|Intensifier::markable_54::Degree=medium EmoExpression::markable_52::EmoExpression=True|Sentiment::markable_51::Sentiment=True
365558811324452864	neutral	RT @michelreimon: Drei Grüne neu auf twitter: @Gabi_Moser , @nicoleschreyer und @DenGeorgWilli	RT @michelreimon: drei Grüne neu auf twitter: @Gabi_Moser , @nicoleschreyer und @DenGeorgWilli	NE ADJD CARD NN ADJD APPR ADJA NN $, NE KON NE	0/-- 1/PD 4/NK 0/-- 4/MNR 5/MO 8/NK 6/NK 10/-- 0/-- 12/JU 0/--	case=nom|*=True|num=sg pos=True _ case=nom|*=True|num=pl pos=True _ case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg _ case=nom|*=True|num=sg _ case=nom|gender=neut|num=sg
382426238066761729	positive	Die #spd wird lieber mit den rechten von #cdu,#csu koalieren als mit der #linke. Damit ist die Verortung der #spd doch wohl kein Problem.	die #spd werden lieb mit die recht|rechts von #cdu,#csu koalieren als mit die #linke. damit sein die Verortung die #spd doch wohl keine Problem.	ART NN VAFIN ADJD APPR ART ADJA APPR NN VVFIN KOKOM APPR ART NN PAV VAFIN ART NN ART NN ADV ADV PIAT NN	2/NK 3/SB 0/-- 10/MO 10/MO 7/NK 5/NK 7/PG 8/NK 3/OC 12/CM 4/CC 14/NK 12/NK 16/NK 0/-- 18/NK 16/SB 20/NK 18/AG 16/MO 16/MO 24/NK 16/PD	case=nom|Source::markable_100500356::Anaphref=empty|Sentiment::markable_100500355::Sarcasm=false|Sentiment::markable_100500355::Polarity=comparison|gender=fem|Sentiment::markable_100500355::Intensity=medium|num=sg|Sentiment::markable_100500355::Sentiment=True|Source::markable_100500356::Source=True case=nom|gender=fem|num=sg|Source::markable_100500356::Source=True|Sentiment::markable_100500355::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500355::Sentiment=True EmoExpression::markable_100500360::Sarcasm=false|EmoExpression::markable_100500360::Polarity=positive|comp=True|EmoExpression::markable_100500360::Uncertain=false|EmoExpression::markable_100500360::Intensity=medium|Sentiment::markable_100500355::Sentiment=True|EmoExpression::markable_100500360::EmoExpression=True|EmoExpression::markable_100500360::SubjectiveFact=false Sentiment::markable_100500355::Sentiment=True case=dat|Target::markable_100500357::Target=True|Target::markable_100500357::Preferred=true|num=pl|Sentiment::markable_100500355::Sentiment=True|gender=fem|Target::markable_100500357::Anaphref=empty case=dat|Target::markable_100500357::Target=True|num=pl|Sentiment::markable_100500355::Sentiment=True|gender=fem|pos=True Target::markable_100500357::Target=True|Sentiment::markable_100500355::Sentiment=True case=dat|num=sg|Sentiment::markable_100500355::Sentiment=True|Target::markable_100500358::Target=True|gender=neut|Target::markable_100500358::Preferred=true|Target::markable_100500358::Anaphref=empty pers=3|num=pl|tense=pres|mood=ind|Sentiment::markable_100500355::Sentiment=True Sentiment::markable_100500355::Sentiment=True Sentiment::markable_100500355::Sentiment=True case=dat|num=sg|Target::markable_100500359::Preferred=false|Sentiment::markable_100500355::Sentiment=True|gender=fem|Target::markable_100500359::Target=True|Target::markable_100500359::Anaphref=empty case=dat|gender=fem|num=sg|Sentiment::markable_100500355::Sentiment=True Sentiment::markable_100500361::Polarity=positive|Sentiment::markable_100500361::Sentiment=True|Sentiment::markable_100500361::Intensity=weak|Sentiment::markable_100500361::Sarcasm=false pers=3|Sentiment::markable_100500361::Sentiment=True|num=sg|tense=pres|mood=ind case=nom|Target::markable_100500362::Target=True|Sentiment::markable_100500361::Sentiment=True|num=sg|Target::markable_100500362::Anaphref=empty|gender=fem|Target::markable_100500362::Preferred=true case=nom|gender=fem|Sentiment::markable_100500361::Sentiment=True|num=sg|Target::markable_100500362::Target=True case=gen|gender=fem|Sentiment::markable_100500361::Sentiment=True|num=sg|Target::markable_100500362::Target=True case=gen|gender=fem|Sentiment::markable_100500361::Sentiment=True|num=sg|Target::markable_100500362::Target=True Sentiment::markable_100500361::Sentiment=True Sentiment::markable_100500361::Sentiment=True|Diminisher::markable_100500365::Degree=medium|Diminisher::markable_100500365::Diminisher=True|Diminisher::markable_100500365::EmoExpressionRef=empty case=nom|Sentiment::markable_100500361::Sentiment=True|num=sg|Negation::markable_100500364::EmoExpressionRef=emo-expression:markable_100500363|gender=masc|Negation::markable_100500364::Negation=True case=nom|gender=masc|Sentiment::markable_100500361::Sentiment=True|num=sg
381136103035924480	positive	RT @manniac: Meine Wahl-Empfehlung für Sonntag: Bitte alles, nur keine CDU/CSU oder andere rechtsgerichtete Parteien, wie NPD oder AfD.	RT @manniac: mein Wahl-Empfehlung für Sonntag: bitten alles, nur keine CDU/CSU oder andere rechtsgerichtet Parteien, wie NPD oder AfD.	NE NN PPOSAT NN APPR NN VVFIN NE ADV PIAT NE KON PIS ADJA NN KOKOM NE KON NE	2/AG 0/-- 4/NK 7/OA 4/MNR 5/NK 0/-- 11/PNC 10/MO 11/NK 7/SB 11/CD 15/NK 15/NK 12/CJ 17/CM 15/CC 17/CD 18/CJ	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|Sentiment::markable_100500366::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_100500366::Sentiment=True case=nom|EmoExpression::markable_100500368::EmoExpression=True|Sentiment::markable_100500366::Sentiment=True|gender=fem|EmoExpression::markable_100500368::Sarcasm=false|EmoExpression::markable_100500368::Uncertain=false|EmoExpression::markable_100500368::Polarity=positive|num=sg|EmoExpression::markable_100500368::Intensity=medium|EmoExpression::markable_100500368::SubjectiveFact=false Sentiment::markable_100500366::Sentiment=True case=acc|gender=neut|num=sg|Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True case=acc|num=sg|Sentiment::markable_100500366::Sentiment=True|Negation::markable_100500374::Negation=True|gender=fem|Negation::markable_100500374::EmoExpressionRef=empty case=acc|Target::markable_100500370::Target=True|num=sg|Sentiment::markable_100500366::Sentiment=True|Target::markable_100500370::Anaphref=empty|gender=fem|Target::markable_100500370::Preferred=true Sentiment::markable_100500366::Sentiment=True case=acc|num=pl|Target::markable_100500371::Target=True|Sentiment::markable_100500366::Sentiment=True|Target::markable_100500371::Anaphref=empty|*=True|Target::markable_100500371::Preferred=true case=acc|num=sg|Target::markable_100500371::Target=True|Sentiment::markable_100500366::Sentiment=True|gender=fem|pos=True case=acc|gender=fem|num=sg|Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True case=nom|num=sg|Target::markable_100500372::Anaphref=empty|Target::markable_100500372::Target=True|Sentiment::markable_100500366::Sentiment=True|*=True|Target::markable_100500372::Preferred=true Sentiment::markable_100500366::Sentiment=True case=nom|*=True|num=sg|Sentiment::markable_100500366::Sentiment=True
347821350108413952	neutral	RT @Andreas_Schwab: Jetzt im Gespräch mit den CDU Kandidatinnen und Kandidaten für die Europawahl. Ein Spitzenteam.	RT @Andreas_Schwab: jetzt in Gespräch mit die CDU Kandidatin und Kandidat für die Europawahl. eine Spitzenteam.	NE NN ADV APPRART NN APPR ART NE NN KON NN APPR ART NN ART NN	2/PNC 0/-- 4/MO 9/CJ 4/NK 5/OP 8/NK 6/NK 0/-- 9/CD 10/CJ 9/MNR 14/NK 12/NK 16/NK 0/--	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|Sentiment::markable_57::Sentiment=True Sentiment::markable_57::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_57::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_57::Sentiment=True Sentiment::markable_57::Sentiment=True case=dat|num=pl|Target::markable_100500375::Target=True|gender=neut|Target::markable_100500375::Preferred=true|Target::markable_100500375::Anaphref=empty|Sentiment::markable_57::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True case=nom|gender=fem|num=pl|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True Target::markable_100500375::Target=True|Sentiment::markable_57::Sentiment=True case=nom|gender=masc|num=pl|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True Target::markable_100500375::Target=True|Sentiment::markable_57::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True case=acc|gender=fem|num=sg|Sentiment::markable_57::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_57::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_57::Sentiment=True
381476954220032000	neutral	Allen, die den #piraten im Wahlkampf geholfen haben, vielen Dabk!	Allen, die die #piraten in Wahlkampf helfen haben, viele Dabk!	NN ART ART NN APPRART NN VVPP NE PIAT ADJA	0/-- 1/-- 4/NK 7/DA 7/MO 5/NK 1/PAR 10/DA 10/MO 7/MO	case=nom|gender=masc|num=sg case=acc|gender=neut|num=pl case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=dat|gender=masc|num=pl|pos=True case=dat|gender=masc|num=pl case=acc|gender=neut|num=pl|pos=True
378540907689046016	positive	@CDU_Brandenburg Auweia. Wenn das auch auf dem Wahlzettel steht, wird sich wohl jemand finden, der Wahl von Fischer anficht.	@CDU_Brandenburg Auweia. wenn die auch auf die Wahlzettel steht, werden sich wohl jemand finden, die Wahl von Fischer anficht.	NN NE KOUS PDS ADV APPR ART NN NE VAFIN PRF ADV PIS VVFIN ART NN APPR NE NE	0/-- 0/-- 19/CP 10/SB 6/MO 4/MNR 8/NK 6/NK 8/NK 0/-- 14/OA 13/MO 10/SB 10/CJ 16/NK 14/DA 16/PG 19/PNC 17/NK	case=nom|gender=neut|num=sg case=nom|*=True|num=sg _ case=nom|gender=neut|num=sg _ _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg case=nom|*=True|num=sg Sentiment::markable_100500346::Polarity=positive|mood=ind|Sentiment::markable_100500346::Sarcasm=false|pers=3|Sentiment::markable_100500346::Intensity=medium|num=sg|tense=pres|Sentiment::markable_100500346::Sentiment=True case=acc|pers=3|num=sg|Sentiment::markable_100500346::Sentiment=True Sentiment::markable_100500346::Sentiment=True case=nom|num=sg|Sentiment::markable_100500346::Sentiment=True|Source::markable_100500347::Anaphref=empty|gender=masc|Source::markable_100500347::Source=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500346::Sentiment=True case=dat|num=sg|Sentiment::markable_100500346::Sentiment=True|gender=fem|Source::markable_100500348::Source=True|Source::markable_100500348::Anaphref=markable_100500347 case=dat|Target::markable_100500349::Target=True|num=sg|Sentiment::markable_100500346::Sentiment=True|Target::markable_100500349::Anaphref=empty|gender=fem|Target::markable_100500349::Preferred=true Target::markable_100500349::Target=True|Sentiment::markable_100500346::Sentiment=True case=dat|*=True|Target::markable_100500349::Target=True|num=sg|Sentiment::markable_100500346::Sentiment=True *=True
374500812892155904	neutral	Im #TVduell zur #BTW13 kein Wort zu bundesweite Volksabstimmungen, Direktwahl Bundespräsident oder Reform der EU. Deshalb: #FREIE WÄHLER.	in #TVduell zu #BTW13 keine Wort zu bundesweit Volksabstimmungen, Direktwahl Bundespräsident oder Reform die EU. Deshalb: #FREIE WÄHLER.	APPRART NN APPRART NN PIAT NN APPR ADJA NN NN NN KON NN ART NE ADJA NN NE	6/MO 1/NK 6/MNR 3/NK 6/NK 0/-- 6/MNR 9/NK 7/NK 6/CJ 10/NK 11/CD 12/CJ 15/NK 13/AG 17/NK 0/-- 17/NK	case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=acc|gender=neut|num=sg|pos=True case=acc|gender=neut|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg
363381942391422976	neutral	Habe ne'' grüne Gesichtsmaske drauf. Wenn hier gleich wer lang geht ruf ich; DIR ALIENS DIE ALIENS SIE KOMMEN!	haben ne'' grün Gesichtsmaske drauf. wenn hier gleich wer lang gehen rufen ich; du ALIENS die ALIENS sie KOMMEN!	VAFIN ADJD ADJA NN VVFIN KOUS ADV PTKVZ PWS ADJD VVFIN VVIMP ADJD PRF NE ART NE PPER NN	5/MO 3/MO 4/NK 5/OA 0/-- 11/CP 11/MO 13/MO 11/SB 11/MO 0/-- 11/MO 11/MO 11/DA 11/SB 17/NK 11/OA 11/DA 11/SB	_ _ case=nom|gender=neut|num=pl|pos=True case=nom|gender=neut|num=pl pers=3|num=sg|tense=past|mood=ind _ _ _ case=nom|gender=masc|num=sg pos=True pers=3|num=sg|tense=pres|mood=ind _ pos=True _ case=nom|gender=masc|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg|pos=True case=acc|gender=masc|num=sg
362995866031759360	neutral	@easyfinanz das werden sie wohl beim Verkauf von Schiffspapieren auch nicht herauszufinden können glaub ich ... #AfD	@easyfinanz die werden sie wohl bei Verkauf von Schiffspapier auch nicht herausfinden können glauben ich ... #AfD	NN PDS VAFIN PPER ADV APPRART NN APPR NN ADV PTKNEG VVIZU VMFIN VVIMP PPER $. ADJA	0/-- 12/OA 0/-- 3/SB 13/MO 12/MO 6/NK 7/PG 8/NK 12/MO 12/NG 13/OC 3/OC 4/NK 13/SB 15/-- 0/--	case=nom|gender=fem|num=sg case=acc|gender=neut|num=sg pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=3 _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=dat|gender=neut|num=pl _ _ _ pers=3|num=pl|tense=pres|mood=ind pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ _
372692389737287680	positive	Leipziger Direktkandidaten zur Bundestagswahl: "Gute Wirtschaftspolitik ist das A und O für Leipzig" - Bettina... http://t.co/3g0WUL83Oi	Leipziger Direktkandidat zu Bundestagswahl: "Gute Wirtschaftspolitik sein die A und O für Leipzig" - Bettina... http://t.co/3g0WUL83Oi	ADJA NN APPRART NN NN NN VAFIN ART NN KON NN APPR ADJA $( ADJA NN	2/NK 0/-- 2/MNR 3/NK 7/SB 5/NK 2/PAR 9/NK 7/SB 9/CD 10/CJ 7/MO 15/NK 13/-- 12/NK 0/--	*=True|pos=True case=nom|gender=masc|num=pl case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=nom|EmoExpression::markable_100500345::Sarcasm=false|gender=fem|EmoExpression::markable_100500345::SubjectiveFact=false|EmoExpression::markable_100500345::Polarity=positive|num=sg|EmoExpression::markable_100500345::Uncertain=false|EmoExpression::markable_100500345::Intensity=medium|EmoExpression::markable_100500345::EmoExpression=True case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg _ case=dat|gender=neut|num=pl|pos=True _ *=True|pos=True case=nom|gender=masc|num=pl
